,living_space,rent,bi_area,time,nbr_rooms,additional,closing_price,area_gamla_stan,area_gardet,area_kungsholmen,area_lilla_essingen,area_ostermalm,area_sodermalm,area_stora_essingen,area_vasastan
3787,40.0,2282.0,0.0,0.9248238057948316,2.0,0.0,3300000,0,0,1,0,0,0,0,0
3788,91.5,4141.0,0.0,0.9248238057948316,4.0,10200.0,6150000,0,0,1,0,0,0,0,0
3789,35.0,2002.0,0.0,0.9248238057948316,1.0,4900.0,3425000,0,0,1,0,0,0,0,0
3790,45.0,2942.0,0.0,0.9248238057948316,2.0,3800.0,3900000,0,1,0,0,0,0,0,0
3791,30.0,1146.0,0.0,0.9248238057948316,1.0,10264.0,3300000,0,0,0,0,1,0,0,0
3792,62.0,2920.0,0.0,0.9248238057948316,2.0,0.0,6300000,0,0,0,0,1,0,0,0
3793,51.0,2210.0,0.0,0.9248238057948316,2.0,6600.0,4900000,0,0,0,0,1,0,0,0
3794,63.0,3942.0,0.0,0.9248238057948316,2.0,0.0,5900000,0,1,0,0,0,0,0,0
3795,50.0,1451.0,0.0,0.9248238057948316,1.0,0.0,3200000,0,0,0,0,1,0,0,0
3796,87.0,3968.0,0.0,0.9248238057948316,3.0,0.0,8500000,0,0,0,0,0,0,0,1
3797,61.0,3050.0,55.0,0.9248238057948316,2.0,13800.0,8100000,0,0,0,0,0,0,0,1
3798,39.0,2189.0,0.0,0.9248238057948316,2.0,4390.0,3525000,0,0,0,0,0,1,0,0
3799,54.0,3230.0,0.0,0.9248238057948316,2.0,4000.0,3895000,0,0,0,0,0,0,0,1
3800,30.0,1493.0,0.0,0.9248238057948316,1.0,7400.0,2920000,0,0,0,0,0,0,0,1
3801,88.0,4296.0,0.0,0.9248238057948316,3.0,4100.0,6525000,0,0,0,0,0,0,0,1
3802,31.0,1665.0,0.0,0.9248238057948316,1.0,5400.0,3000000,0,0,0,0,0,0,0,1
3803,68.0,2266.0,0.0,0.9248238057948316,2.5,7692.0,6250000,0,0,0,0,0,0,0,1
3804,47.0,2435.0,0.0,0.9248238057948316,2.0,6100.0,4500000,0,0,0,0,0,0,0,1
3805,96.0,4042.0,0.0,0.9248238057948316,4.0,8852.0,8600000,0,0,0,0,0,0,0,1
3806,103.0,5230.0,0.0,0.9248238057948316,3.0,0.0,9525000,0,0,0,0,0,0,0,1
3807,39.0,1822.0,0.0,0.9248238057948316,2.0,0.0,4040000,0,0,0,0,0,0,0,1
3808,108.0,4555.0,0.0,0.9248238057948316,4.0,7300.0,9325000,0,0,0,0,0,0,0,1
3809,26.0,1519.0,0.0,0.9248238057948316,1.0,8280.0,2910000,0,0,0,0,0,1,0,0
3810,87.0,3746.0,0.0,0.9248238057948316,4.0,4600.0,6700000,0,0,0,0,0,1,0,0
3811,65.0,2330.0,0.0,0.9248238057948316,3.0,8600.0,5475000,0,0,0,0,0,1,0,0
3812,53.0,2260.0,0.0,0.9248238057948316,2.0,5400.0,4900000,0,0,0,0,0,1,0,0
3813,44.0,2982.0,0.0,0.9248238057948316,2.0,0.0,4420000,0,1,0,0,0,0,0,0
3814,68.0,2330.0,0.0,0.9248238057948316,3.0,8570.0,6200000,0,0,0,0,0,1,0,0
3815,40.0,2504.0,0.0,0.9248238057948316,2.0,8000.0,3610000,0,0,0,0,0,1,0,0
3816,41.0,2307.0,0.0,0.9248238057948316,2.0,3300.0,3250000,0,0,0,0,0,1,0,0
3817,34.0,1800.0,0.0,0.9248238057948316,1.0,7260.0,2930000,0,0,0,0,0,1,0,0
3818,30.0,1761.0,0.0,0.9248238057948316,1.0,5600.0,3050000,0,1,0,0,0,0,0,0
3819,24.0,1705.0,0.0,0.9248238057948316,1.0,0.0,2925000,0,1,0,0,0,0,0,0
3820,40.0,3023.0,0.0,0.9248238057948316,2.0,0.0,3200000,0,1,0,0,0,0,0,0
3821,85.0,3654.0,0.0,0.9244322631166797,3.0,8400.0,4950000,0,0,0,0,0,1,0,0
3822,45.0,2189.0,0.0,0.9244322631166797,2.0,0.0,3330000,0,0,0,0,0,0,1,0
3823,46.0,2962.0,0.0,0.9244322631166797,2.0,6000.0,3700000,0,0,0,0,0,1,0,0
3824,76.0,3479.0,0.0,0.9244322631166797,3.0,0.0,6750000,0,0,0,0,0,1,0,0
3825,118.0,7298.0,0.0,0.9244322631166797,3.0,5400.0,6500000,0,0,0,0,0,1,0,0
3826,78.0,4348.0,0.0,0.9244322631166797,3.0,6600.0,7550000,0,0,0,0,0,1,0,0
3827,70.0,2838.0,0.0,0.9244322631166797,3.0,0.0,7050000,0,0,0,0,0,1,0,0
3828,70.0,4809.0,0.0,0.9244322631166797,2.0,3600.0,4450000,0,0,0,0,0,0,1,0
3829,59.0,2444.0,0.0,0.9244322631166797,3.0,10200.0,5825000,0,0,0,0,0,1,0,0
3830,99.0,5093.0,0.0,0.9244322631166797,4.0,5484.0,9900000,0,0,0,0,0,1,0,0
3831,25.0,1850.0,0.0,0.9244322631166797,1.0,7595.0,2330000,0,0,0,1,0,0,0,0
3832,59.0,1488.0,0.0,0.9244322631166797,3.0,6600.0,5100000,0,0,0,0,1,0,0,0
3833,35.0,1306.0,0.0,0.9244322631166797,1.0,4200.0,4000000,0,0,0,0,0,0,0,1
3834,69.0,4149.0,0.0,0.9244322631166797,3.0,0.0,5025000,0,1,0,0,0,0,0,0
3835,39.0,2027.0,0.0,0.9244322631166797,2.0,0.0,3475000,0,1,0,0,0,0,0,0
3836,41.5,2172.0,0.0,0.9244322631166797,2.0,0.0,3700000,0,1,0,0,0,0,0,0
3837,69.0,3014.0,0.0,0.9244322631166797,3.5,4200.0,6500000,0,0,0,0,0,0,0,1
3838,61.0,1779.0,0.0,0.9244322631166797,2.0,0.0,5100000,0,0,0,0,0,0,0,1
3839,53.0,2746.0,0.0,0.9244322631166797,2.0,0.0,5200000,0,0,0,0,0,0,0,1
3840,81.0,4250.0,0.0,0.9244322631166797,3.0,5760.0,8400000,0,0,0,0,0,0,0,1
3841,33.0,1812.0,0.0,0.9244322631166797,2.0,3600.0,3200000,0,0,0,0,0,0,0,1
3842,47.0,2350.0,0.0,0.9244322631166797,1.5,4260.0,3700000,0,0,1,0,0,0,0,0
3843,38.0,2094.0,0.0,0.9244322631166797,2.0,0.0,3600000,0,0,0,0,0,0,0,1
3844,47.0,1400.0,0.0,0.9244322631166797,2.0,0.0,6100000,0,0,0,0,0,0,0,1
3845,31.0,1251.0,0.0,0.9244322631166797,1.0,0.0,3650000,0,0,0,0,0,0,0,1
3846,87.0,3046.0,0.0,0.9244322631166797,3.0,0.0,7450000,0,0,0,0,0,0,0,1
3847,41.0,2173.0,0.0,0.9244322631166797,2.0,2976.0,3200000,0,0,1,0,0,0,0,0
3848,95.5,3503.0,0.0,0.9244322631166797,4.0,4200.0,6700000,0,0,1,0,0,0,0,0
3849,29.5,1820.0,0.0,0.9244322631166797,1.0,0.0,2500000,0,0,1,0,0,0,0,0
3850,50.0,2563.0,0.0,0.9244322631166797,2.0,6600.0,5300000,0,0,0,0,1,0,0,0
3851,71.0,4236.0,0.0,0.9244322631166797,2.5,7200.0,5950000,0,0,1,0,0,0,0,0
3852,64.0,2781.0,0.0,0.9240407204385278,2.0,6600.0,4400000,0,0,1,0,0,0,0,0
3853,34.0,2141.0,0.0,0.9240407204385278,1.5,0.0,2935000,0,0,1,0,0,0,0,0
3854,42.5,2313.0,0.0,0.9240407204385278,2.0,0.0,3450000,0,0,1,0,0,0,0,0
3855,49.0,2710.0,0.0,0.9240407204385278,2.0,7400.0,4200000,0,1,0,0,0,0,0,0
3856,40.0,2542.0,0.0,0.9240407204385278,1.0,4128.0,3500000,0,0,1,0,0,0,0,0
3857,31.5,2404.0,0.0,0.9240407204385278,1.0,4200.0,2950000,0,0,1,0,0,0,0,0
3858,75.0,1647.0,0.0,0.9240407204385278,3.0,0.0,6800000,0,0,0,0,0,0,0,1
3859,49.5,2686.0,0.0,0.9240407204385278,2.0,0.0,4495000,0,0,0,0,0,0,0,1
3860,79.0,2785.0,0.0,0.9240407204385278,2.0,8400.0,7625000,0,0,0,0,0,0,0,1
3861,73.0,3810.0,0.0,0.9240407204385278,3.0,4000.0,5125000,0,0,0,0,0,0,0,1
3862,49.0,987.0,0.0,0.9240407204385278,2.0,0.0,4825000,0,0,0,0,0,0,0,1
3863,113.0,4715.0,0.0,0.9240407204385278,4.0,5380.0,7550000,0,0,0,0,0,1,0,0
3864,19.0,2257.0,0.0,0.9240407204385278,1.0,1800.0,2150000,0,0,0,0,0,1,0,0
3865,47.0,1504.0,0.0,0.9236491777603759,1.5,0.0,3550000,0,0,0,0,0,0,0,1
3866,118.5,7219.0,0.0,0.9236491777603759,5.0,10000.0,8100000,0,0,0,0,0,1,0,0
3867,37.0,1080.0,0.0,0.9236491777603759,1.0,2664.0,3500000,0,0,1,0,0,0,0,0
3868,75.5,3416.0,0.0,0.9236491777603759,3.0,0.0,5225000,0,0,1,0,0,0,0,0
3869,44.0,2485.0,0.0,0.9232576350822239,2.0,7512.0,3700000,0,0,0,0,0,1,0,0
3870,69.9,3005.0,0.0,0.9232576350822239,3.0,3756.0,7000000,0,0,0,0,0,1,0,0
3871,40.0,2910.0,0.0,0.9232576350822239,1.0,7500.0,3700000,0,0,0,0,0,0,0,1
3872,38.5,2135.0,0.0,0.922866092404072,2.0,5052.0,3100000,0,0,1,0,0,0,0,0
3873,115.0,5731.0,0.0,0.922866092404072,4.0,1361.0,11300000,0,0,0,0,0,1,0,0
3874,68.0,3084.0,0.0,0.922866092404072,3.0,4800.0,6400000,0,0,0,0,0,0,0,1
3875,82.0,3109.0,0.0,0.922866092404072,3.0,5300.0,8400000,0,0,0,0,0,0,0,1
3876,43.0,2353.0,0.0,0.922866092404072,1.5,1650.0,4200000,0,0,0,0,0,0,0,1
3877,122.0,4900.0,0.0,0.922866092404072,4.0,0.0,8300000,0,0,0,0,0,0,0,1
3878,65.8,3230.0,0.0,0.922866092404072,2.0,8576.0,5700000,0,0,0,0,0,0,0,1
3879,118.0,5837.0,0.0,0.922866092404072,5.0,9030.0,8750000,0,0,0,0,0,1,0,0
3880,115.0,4161.0,0.0,0.922866092404072,3.0,5500.0,8950000,0,0,0,0,0,1,0,0
3881,38.0,1215.0,0.0,0.922866092404072,1.5,5160.0,3410000,0,0,0,0,0,1,0,0
3882,140.0,4381.0,0.0,0.922866092404072,5.0,12648.0,14800000,0,0,0,0,0,1,0,0
3883,36.0,2036.0,0.0,0.922866092404072,1.0,6372.0,3400000,0,0,0,0,0,1,0,0
3884,53.0,3037.0,0.0,0.922866092404072,2.0,4800.0,3900000,0,0,1,0,0,0,0,0
3885,120.0,6645.0,0.0,0.922866092404072,5.0,3200.0,8200000,0,0,0,0,0,1,0,0
3886,42.0,2806.0,0.0,0.922866092404072,1.5,6864.0,3350000,0,0,0,0,0,1,0,0
3887,37.0,1545.0,0.0,0.922866092404072,1.0,0.0,3270000,0,0,0,0,0,1,0,0
3888,79.0,2827.0,3.0,0.922866092404072,3.0,0.0,7500000,0,0,0,0,1,0,0,0
3889,67.0,3370.0,0.0,0.922866092404072,3.0,0.0,4650000,0,0,1,0,0,0,0,0
3890,63.0,3884.0,0.0,0.922866092404072,2.5,0.0,4700000,0,0,1,0,0,0,0,0
3891,84.0,5677.0,0.0,0.922866092404072,4.0,4800.0,7450000,0,0,1,0,0,0,0,0
3892,55.0,1898.0,0.0,0.922866092404072,2.0,3600.0,4925000,0,0,1,0,0,0,0,0
3893,104.0,5680.0,0.0,0.922866092404072,4.0,7800.0,7625000,0,0,1,0,0,0,0,0
3894,23.0,1865.0,0.0,0.922866092404072,1.0,3756.0,2480000,0,0,0,0,0,1,0,0
3895,43.0,2082.0,0.0,0.922866092404072,2.0,5000.0,3200000,0,0,0,1,0,0,0,0
3896,22.0,1759.0,0.0,0.922866092404072,1.0,1200.0,2475000,0,0,1,0,0,0,0,0
3897,40.0,2003.0,0.0,0.922866092404072,1.0,6600.0,2920000,0,0,0,1,0,0,0,0
3898,65.0,3893.0,0.0,0.922866092404072,3.0,5160.0,5510000,0,1,0,0,0,0,0,0
3899,63.0,3706.0,0.0,0.922866092404072,2.5,0.0,4225000,0,0,0,1,0,0,0,0
3900,24.0,1192.0,0.0,0.9224745497259201,1.0,5600.0,2800000,0,0,1,0,0,0,0,0
3901,43.0,2475.0,0.0,0.9224745497259201,2.0,0.0,3525000,0,0,1,0,0,0,0,0
3902,117.0,4458.0,0.0,0.9224745497259201,5.0,7800.0,10500000,0,0,1,0,0,0,0,0
3903,22.0,1505.0,0.0,0.9224745497259201,1.0,4200.0,2510000,0,0,1,0,0,0,0,0
3904,78.0,3387.0,0.0,0.9224745497259201,3.0,6000.0,7200000,0,0,1,0,0,0,0,0
3905,40.0,1867.0,0.0,0.9224745497259201,1.5,0.0,3510000,0,0,0,0,1,0,0,0
3906,64.0,3942.0,0.0,0.9224745497259201,2.5,0.0,5330000,0,1,0,0,0,0,0,0
3907,76.0,2649.0,0.0,0.9224745497259201,3.0,0.0,7975000,0,0,0,0,1,0,0,0
3908,25.0,660.0,0.0,0.9224745497259201,1.0,3600.0,3250000,0,0,0,0,1,0,0,0
3909,56.0,3339.0,0.0,0.9224745497259201,3.0,9864.0,4300000,0,0,1,0,0,0,0,0
3910,86.0,2924.0,0.0,0.9224745497259201,3.0,5100.0,6300000,0,0,0,0,0,1,0,0
3911,28.0,1578.0,0.0,0.9224745497259201,1.0,6489.0,2850000,0,0,0,0,0,1,0,0
3912,43.0,1888.0,0.0,0.9224745497259201,2.0,0.0,3980000,0,0,0,0,0,1,0,0
3913,102.0,5617.0,0.0,0.9224745497259201,5.0,8300.0,8571000,0,1,0,0,0,0,0,0
3914,54.0,2976.0,0.0,0.9224745497259201,2.0,0.0,4750000,0,1,0,0,0,0,0,0
3915,71.0,3352.0,0.0,0.9224745497259201,3.0,6696.0,6650000,0,1,0,0,0,0,0,0
3916,71.0,3352.0,0.0,0.9224745497259201,3.0,10372.0,7000000,0,1,0,0,0,0,0,0
3917,56.0,3233.0,0.0,0.9224745497259201,2.0,4000.0,3830000,0,0,0,1,0,0,0,0
3918,64.0,1531.0,0.0,0.9224745497259201,3.0,4700.0,6950000,0,0,0,0,0,0,0,1
3919,67.0,2116.0,0.0,0.9224745497259201,2.5,0.0,5360000,0,0,1,0,0,0,0,0
3920,29.0,2025.0,0.0,0.9220830070477682,1.0,4200.0,3030000,0,0,0,0,0,1,0,0
3921,71.0,2727.0,0.0,0.9220830070477682,2.0,6600.0,6225000,0,0,0,0,0,1,0,0
3922,32.0,1781.0,0.0,0.9220830070477682,1.0,0.0,2930000,0,0,0,0,0,1,0,0
3923,91.0,3972.0,0.0,0.9220830070477682,3.0,12400.0,6800000,0,0,0,0,0,1,0,0
3924,33.0,1585.0,0.0,0.9220830070477682,1.0,4498.0,3100000,0,0,0,0,0,1,0,0
3925,57.0,2709.0,0.0,0.9220830070477682,2.0,0.0,3850000,0,0,0,0,0,1,0,0
3926,73.0,3643.0,0.0,0.9220830070477682,2.0,9610.0,6575000,0,0,0,0,0,1,0,0
3927,79.0,4462.0,0.0,0.9220830070477682,3.5,0.0,7100000,0,0,0,0,0,1,0,0
3928,33.0,2113.0,0.0,0.9220830070477682,1.0,4100.0,2950000,0,0,0,0,0,1,0,0
3929,35.0,1515.0,0.0,0.9220830070477682,1.0,0.0,3300000,0,0,0,0,0,1,0,0
3930,63.0,2938.0,0.0,0.9220830070477682,2.5,6000.0,4550000,0,0,0,0,0,1,0,0
3931,69.0,3677.0,0.0,0.9220830070477682,3.0,13200.0,6050000,0,0,0,0,0,1,0,0
3932,62.0,2638.0,0.0,0.9220830070477682,3.0,12000.0,5575000,0,0,0,0,0,1,0,0
3933,69.0,3779.0,0.0,0.9220830070477682,3.0,6000.0,5500000,0,0,0,1,0,0,0,0
3934,90.0,2755.0,0.0,0.9220830070477682,4.0,7200.0,6900000,0,0,0,0,0,1,0,0
3935,31.0,1432.0,0.0,0.9220830070477682,1.0,0.0,3010000,0,0,0,0,0,1,0,0
3936,19.0,1197.0,0.0,0.9220830070477682,1.0,4200.0,2550000,0,0,0,0,0,0,0,1
3937,39.5,2132.0,0.0,0.9220830070477682,1.0,4800.0,3950000,0,0,0,0,0,0,0,1
3938,83.0,3770.0,0.0,0.9220830070477682,3.0,0.0,8250000,0,0,0,0,0,0,0,1
3939,54.0,2088.0,0.0,0.9220830070477682,2.0,13392.0,4900000,0,0,0,0,0,0,0,1
3940,49.0,2450.0,0.0,0.9220830070477682,2.0,0.0,4500000,0,0,0,0,0,0,0,1
3941,47.0,1425.0,0.0,0.9220830070477682,2.0,0.0,4475000,0,0,0,0,0,0,0,1
3942,88.0,3415.0,0.0,0.9220830070477682,3.0,0.0,8500000,0,0,0,0,0,0,0,1
3943,71.0,4225.0,0.0,0.9220830070477682,3.0,0.0,4700000,0,1,0,0,0,0,0,0
3944,80.0,4640.0,0.0,0.9220830070477682,3.0,10834.0,5700000,0,1,0,0,0,0,0,0
3945,38.0,2761.0,0.0,0.9220830070477682,2.0,0.0,3400000,0,1,0,0,0,0,0,0
3946,91.5,1928.0,0.0,0.9220830070477682,4.0,5640.0,7800000,0,1,0,0,0,0,0,0
3947,31.0,1638.0,0.0,0.9220830070477682,1.5,7644.0,2910000,0,1,0,0,0,0,0,0
3948,29.0,1546.0,0.0,0.9220830070477682,1.0,5000.0,3020000,0,1,0,0,0,0,0,0
3949,37.0,1635.0,0.0,0.9220830070477682,2.0,3800.0,2830000,0,0,0,1,0,0,0,0
3950,76.0,3780.0,0.0,0.9220830070477682,2.5,6600.0,5995000,0,0,1,0,0,0,0,0
3951,74.0,3527.0,0.0,0.9220830070477682,3.0,0.0,7075000,0,0,0,0,0,0,0,1
3952,61.0,3766.0,0.0,0.9220830070477682,2.0,4000.0,6600000,0,0,0,0,0,0,0,1
3953,37.0,1540.0,0.0,0.9220830070477682,2.0,0.0,4180000,0,0,0,0,0,0,0,1
3954,87.0,2967.0,0.0,0.9220830070477682,3.5,6900.0,8460000,0,0,0,0,0,0,0,1
3955,44.0,3368.0,0.0,0.9220830070477682,2.0,4800.0,3095000,0,0,1,0,0,0,0,0
3956,36.0,1179.0,0.0,0.9220830070477682,2.0,5800.0,3100000,0,0,0,0,0,1,0,0
3957,54.0,2056.0,0.0,0.9220830070477682,2.0,4200.0,5300000,0,0,1,0,0,0,0,0
3958,83.0,3473.0,0.0,0.9220830070477682,3.0,6000.0,8500000,0,0,0,0,1,0,0,0
3959,129.0,1911.0,0.0,0.9220830070477682,5.0,0.0,15550000,0,0,0,0,1,0,0,0
3960,65.0,2680.0,0.0,0.9220830070477682,2.0,0.0,5500000,0,0,1,0,0,0,0,0
3961,36.5,2123.0,0.0,0.9220830070477682,1.5,6475.0,3300000,0,0,1,0,0,0,0,0
3962,60.0,2433.0,0.0,0.9220830070477682,2.0,1992.0,5650000,0,0,1,0,0,0,0,0
3963,113.0,4794.0,0.0,0.9220830070477682,4.0,11400.0,11500000,0,0,1,0,0,0,0,0
3964,27.0,1473.0,0.0,0.9220830070477682,1.0,4680.0,2650000,0,0,1,0,0,0,0,0
3965,154.0,4753.0,0.0,0.9220830070477682,6.0,8300.0,15500000,0,0,0,0,1,0,0,0
3966,72.0,2423.0,0.0,0.9220830070477682,3.0,6000.0,5250000,0,0,1,0,0,0,0,0
3967,36.0,2036.0,0.0,0.9220830070477682,2.0,7392.0,3150000,0,0,1,0,0,0,0,0
3968,81.0,4489.0,0.0,0.9220830070477682,3.0,0.0,7850000,0,0,1,0,0,0,0,0
3969,75.0,3020.0,0.0,0.9220830070477682,3.0,9752.0,6750000,0,0,1,0,0,0,0,0
3970,40.0,2282.0,0.0,0.9220830070477682,2.0,462.0,3125000,0,0,1,0,0,0,0,0
3971,27.0,1092.0,0.0,0.9220830070477682,1.0,0.0,3000000,0,0,0,0,1,0,0,0
3972,92.0,3510.0,0.0,0.9220830070477682,3.0,8400.0,10000000,0,0,0,0,1,0,0,0
3973,47.0,1842.0,0.0,0.9220830070477682,2.0,4000.0,4850000,0,0,0,0,1,0,0,0
3974,97.5,4856.0,0.0,0.9216914643696162,4.0,5360.0,7380000,0,0,0,1,0,0,0,0
3975,96.0,4026.0,0.0,0.9216914643696162,4.0,229.0,9350000,0,0,0,0,1,0,0,0
3976,34.0,1239.0,0.0,0.9216914643696162,1.0,0.0,3100000,0,0,0,0,0,0,0,1
3977,45.0,1685.0,0.0,0.9216914643696162,1.0,0.0,4305000,0,0,0,0,0,0,0,1
3978,74.0,2656.0,0.0,0.9216914643696162,3.0,0.0,8700000,0,0,0,0,1,0,0,0
3979,62.0,3866.0,0.0,0.9216914643696162,2.0,7800.0,4000000,0,0,0,1,0,0,0,0
3980,60.0,2703.0,0.0,0.9216914643696162,2.0,0.0,5850000,0,0,0,0,0,1,0,0
3981,49.0,1743.0,0.0,0.9216914643696162,2.0,6000.0,4500000,0,0,0,0,0,1,0,0
3982,38.0,2334.0,0.0,0.9216914643696162,1.5,0.0,3610000,0,0,0,0,0,1,0,0
3983,22.0,1723.0,0.0,0.9216914643696162,1.0,2400.0,2640000,0,0,0,0,0,1,0,0
3984,84.0,4998.0,0.0,0.9216914643696162,4.0,9283.0,5950000,0,1,0,0,0,0,0,0
3985,60.0,3027.0,0.0,0.9216914643696162,2.0,0.0,4070000,0,1,0,0,0,0,0,0
3986,82.0,4271.0,0.0,0.9216914643696162,3.0,0.0,5750000,0,1,0,0,0,0,0,0
3987,28.0,1532.0,0.0,0.9216914643696162,1.0,0.0,2600000,0,1,0,0,0,0,0,0
3988,37.0,1558.0,0.0,0.9216914643696162,1.0,4000.0,3500000,0,0,0,0,0,0,0,1
3989,140.0,4984.0,0.0,0.9216914643696162,4.0,0.0,12800000,0,0,0,0,0,0,0,1
3990,47.0,944.0,0.0,0.9216914643696162,2.0,6180.0,4680000,0,0,0,0,0,0,0,1
3991,35.0,1617.0,0.0,0.9216914643696162,2.0,2700.0,3800000,0,0,0,0,0,0,0,1
3992,90.0,1756.0,0.0,0.9216914643696162,3.0,0.0,11100000,0,0,0,0,1,0,0,0
3993,62.0,2885.0,0.0,0.9216914643696162,2.0,5500.0,6000000,0,0,0,0,0,0,0,1
3994,100.5,3665.0,0.0,0.9216914643696162,4.0,6000.0,6970000,0,0,1,0,0,0,0,0
3995,43.0,2210.0,0.0,0.9216914643696162,1.5,6780.0,2750000,0,0,1,0,0,0,0,0
3996,21.0,1575.0,0.0,0.9216914643696162,1.0,0.0,2650000,0,0,0,0,0,1,0,0
3997,34.0,944.0,0.0,0.9216914643696162,1.0,4792.0,3120000,0,0,0,0,0,1,0,0
3998,59.0,3656.0,0.0,0.9216914643696162,2.0,1565.0,4300000,0,0,0,0,0,1,0,0
3999,48.0,2975.0,0.0,0.9216914643696162,2.0,0.0,4000000,0,0,0,0,0,1,0,0
4000,59.0,2796.0,0.0,0.9216914643696162,2.0,3720.0,4395000,0,0,1,0,0,0,0,0
4001,51.0,3031.0,0.0,0.9216914643696162,3.0,0.0,4750000,0,0,1,0,0,0,0,0
4002,37.0,1841.0,0.0,0.9216914643696162,2.0,7080.0,3100000,0,0,1,0,0,0,0,0
4003,63.0,2649.0,0.0,0.9212999216914644,2.0,0.0,5100000,0,0,0,0,0,0,0,1
4004,53.0,1547.0,0.0,0.9212999216914644,2.0,10300.0,5550000,0,0,0,0,0,0,0,1
4005,93.0,4432.0,0.0,0.9212999216914644,3.0,0.0,7800000,0,0,0,0,0,0,0,1
4006,56.0,2912.0,0.0,0.9212999216914644,2.0,0.0,3550000,0,1,0,0,0,0,0,0
4007,41.0,1741.0,0.0,0.9212999216914644,2.0,5500.0,3895000,0,1,0,0,0,0,0,0
4008,34.0,846.0,0.0,0.9212999216914644,1.0,5400.0,3150000,0,0,0,0,1,0,0,0
4009,76.0,4911.0,0.0,0.9212999216914644,3.0,7800.0,5120000,0,0,0,0,0,1,0,0
4010,36.0,1486.0,0.0,0.9212999216914644,2.0,0.0,3375000,0,0,0,0,0,1,0,0
4011,74.0,2447.0,0.0,0.9212999216914644,3.0,5400.0,5200000,0,0,0,0,0,1,0,0
4012,51.0,3209.0,0.0,0.9212999216914644,2.0,4716.0,4300000,0,0,0,0,0,1,0,0
4013,44.0,1033.0,0.0,0.9212999216914644,1.0,2532.0,3600000,0,0,1,0,0,0,0,0
4014,76.0,3565.0,0.0,0.9212999216914644,4.0,0.0,6000000,0,0,0,0,0,1,0,0
4015,34.0,2484.0,0.0,0.9209083790133125,1.5,4100.0,2950000,0,0,0,0,0,1,0,0
4016,42.0,1829.0,0.0,0.9209083790133125,2.0,4080.0,4900000,0,0,0,0,0,0,0,1
4017,85.0,3196.0,0.0,0.9209083790133125,4.0,7200.0,8860000,0,0,0,0,0,0,0,1
4018,228.0,8748.0,0.0,0.9209083790133125,6.0,0.0,22000000,0,0,0,0,1,0,0,0
4019,79.5,4635.0,0.0,0.9209083790133125,3.0,4640.0,5600000,0,0,0,1,0,0,0,0
4020,47.5,2180.0,0.0,0.9209083790133125,2.0,3600.0,4000000,0,0,0,0,0,1,0,0
4021,69.0,2992.0,0.0,0.9209083790133125,2.0,5100.0,4500000,0,0,0,0,0,1,0,0
4022,83.5,3130.0,0.0,0.9205168363351606,3.0,7500.0,6000000,0,0,1,0,0,0,0,0
4023,100.0,4440.0,0.0,0.9205168363351606,4.0,5772.0,8100000,0,0,0,0,0,0,1,0
4024,50.0,2787.0,0.0,0.9205168363351606,2.0,4800.0,4600000,0,0,1,0,0,0,0,0
4025,125.0,2816.0,0.0,0.9205168363351606,5.0,6600.0,10050000,0,0,0,0,0,1,0,0
4026,82.0,4123.0,0.0,0.9205168363351606,2.0,1896.0,8100000,0,0,0,0,0,1,0,0
4027,24.0,1930.0,0.0,0.9205168363351606,1.0,4200.0,2800000,0,0,0,0,0,1,0,0
4028,80.0,2301.0,0.0,0.9201252936570086,3.5,9600.0,6000000,0,0,0,0,0,1,0,0
4029,24.0,1436.0,0.0,0.9201252936570086,1.0,0.0,2820000,0,1,0,0,0,0,0,0
4030,74.0,2892.0,0.0,0.9201252936570086,3.0,0.0,6150000,0,0,1,0,0,0,0,0
4031,22.0,1311.0,0.0,0.9201252936570086,1.0,4656.0,2500000,0,0,0,0,0,1,0,0
4032,40.0,2662.0,0.0,0.9201252936570086,3.0,6420.0,2900000,0,1,0,0,0,0,0,0
4033,24.0,1534.0,0.0,0.9201252936570086,1.0,0.0,2600000,0,1,0,0,0,0,0,0
4034,31.0,1817.0,0.0,0.9201252936570086,1.0,4200.0,2650000,0,0,1,0,0,0,0,0
4035,130.5,6090.0,0.0,0.9201252936570086,4.0,0.0,11100000,0,1,0,0,0,0,0,0
4036,28.5,1631.0,0.0,0.9201252936570086,1.0,6360.0,3160000,0,0,0,0,0,1,0,0
4037,92.0,5580.0,0.0,0.9201252936570086,4.0,7800.0,6000000,0,0,0,1,0,0,0,0
4038,31.0,1861.0,0.0,0.9201252936570086,1.0,3616.0,2875000,0,0,1,0,0,0,0,0
4039,78.5,4525.0,0.0,0.9201252936570086,3.0,0.0,5100000,0,0,1,0,0,0,0,0
4040,63.0,2736.0,0.0,0.9201252936570086,3.0,0.0,5150000,0,0,0,0,0,1,0,0
4041,25.0,1573.0,0.0,0.9201252936570086,1.0,4000.0,2835000,0,0,0,0,0,1,0,0
4042,191.0,11130.0,0.0,0.9201252936570086,6.0,0.0,15900000,0,0,0,0,0,1,0,0
4043,98.0,5250.0,0.0,0.9201252936570086,4.0,7650.0,7100000,0,0,0,1,0,0,0,0
4044,57.0,2613.0,0.0,0.9201252936570086,2.5,3664.0,2900000,0,0,0,0,0,0,1,0
4045,52.0,1940.0,0.0,0.9201252936570086,2.0,0.0,5375000,0,0,0,0,0,0,0,1
