,index,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris,Biarea,Prisökning
8331,"https://www.hemnet.se/salda/lagenhet-3rum-gardet-stockholms-kommun-furusundsgatan-3,-3tr-855268",2018-07-12,gardet,84444.0,4695000.0,3.0,63.0,3624.0,7644.0,1936.0,5320000,,0.13312034078807242
14536,"https://www.hemnet.se/salda/lagenhet-2,5rum-vasastan-stockholms-kommun-frejgatan-57,-4-tr-855237",2018-07-12,vasastan,80137.0,5295000.0,2.5,73.0,4578.0,8000.0,1924.0,5850000,,0.1048158640226629
14538,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-odenplan-stockholms-kommun-halsingehojden-9,-2-tr-854852",2018-07-11,vasastan,85849.0,7300000.0,3.0,106.0,4453.0,,1924.0,9100000,,0.2465753424657534
8334,https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-djurgarden-stockholms-kommun-valhallavagen-149-854823,2018-07-11,gardet,102941.0,9950000.0,3.0,102.0,3791.0,9480.0,1932.0,10500000,,0.05527638190954774
8333,"https://www.hemnet.se/salda/lagenhet-1rum-ostermalm-gardet-stockholms-kommun-smedsbacksgatan-28,-4-tr-855675",2018-07-11,gardet,79857.0,2795000.0,1.0,35.0,2049.0,6300.0,1939.0,2795000,,0.0
14537,"https://www.hemnet.se/salda/lagenhet-2rum-hagastaden-stockholms-kommun-nina-einhornsgata-8,-2-rok-855470",2018-07-11,vasastan,77907.0,3195000.0,2.0,43.0,2793.0,4000.0,2018.0,3350000,,0.048513302034428794
14542,https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-surbrunnsgatan-60-854384,2018-07-10,vasastan,91698.0,9500000.0,4.0,106.0,3724.0,,1896.0,9720000,20.0,0.023157894736842106
6144,https://www.hemnet.se/salda/lagenhet-3rum-lilla-essingen-kungsholmen-stockholms-kommun-primusgatan-53-854702,2018-07-10,lilla_essingen,60870.0,5495000.0,3.0,92.0,4806.0,5400.0,2005.0,5600000,,0.01910828025477707
14540,"https://www.hemnet.se/salda/lagenhet-1rum-vasastan-ostermalm-stockholms-kommun-ingemarsgatan-3b,-3-tr-854717",2018-07-10,vasastan,93750.0,2950000.0,1.0,32.0,1819.0,4416.0,1913.0,3000000,,0.01694915254237288
14539,"https://www.hemnet.se/salda/lagenhet-1rum-vasastan-roda-bergen-stockholms-kommun-falugatan-14,-3tr-854934",2018-07-10,vasastan,84722.0,2995000.0,1.0,36.0,2024.0,,1925.0,3050000,,0.018363939899833055
14541,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-torsgatan-59-854456,2018-07-10,vasastan,104286.0,3995000.0,2.0,49.0,2433.0,4000.0,1913.0,5110000,,0.27909887359199
14543,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-roslagsgatan-11-877685,2018-07-09,vasastan,136364.0,7495000.0,2.0,55.0,917.0,,1929.0,7500000,,0.00066711140760507
8335,https://www.hemnet.se/salda/lagenhet-3rum-hjorthagen-stockholms-kommun-dianavagen-30-854186,2018-07-09,gardet,58065.0,3495000.0,3.0,62.0,4020.0,,1939.0,3600000,,0.030042918454935622
14544,"https://www.hemnet.se/salda/lagenhet-3rum-vasastan-odenplan-stockholms-kommun-sandasgatan-4,-1-tr-853915",2018-07-08,vasastan,98000.0,4750000.0,3.0,50.0,825.0,6000.0,1885.0,4900000,,0.031578947368421054
14545,"https://www.hemnet.se/salda/lagenhet-1rum-vasastan-ostermalm-stockholms-kommun-birger-jarlsgatan-119,-2-tr-853881",2018-07-08,vasastan,82857.0,2625000.0,1.0,35.0,1164.0,,1906.0,2900000,,0.10476190476190476
14546,"https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-idungatan-10-a,-3-tr-853829",2018-07-07,vasastan,96618.0,3295000.0,1.0,34.0,2300.0,2700.0,1903.0,3285000,,-0.0030349013657056147
8336,https://www.hemnet.se/salda/lagenhet-2rum-nedre-gardet-stockholms-kommun-brantingsgatan-25-853821,2018-07-07,gardet,81081.0,2595000.0,2.0,37.0,2454.0,,1939.0,3000000,,0.15606936416184972
14547,https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-karlbergsvagen-74-853230,2018-07-06,vasastan,87705.0,4995000.0,3.0,61.0,2756.0,,1985.0,5350000,6.0,0.07107107107107107
8338,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-ruddammen-stockholms-kommun-korsbarsvagen-18-b-853720,2018-07-06,gardet,94444.0,3400000.0,2.0,36.0,1991.0,,1936.0,3400000,,0.0
8337,"https://www.hemnet.se/salda/lagenhet-1,5rum-gardet-stockholms-kommun-sandhamnsgatan-75-83,-2-tr-853811",2018-07-06,gardet,85875.0,3435000.0,1.5,40.0,2754.0,3000.0,2018.0,3435000,,0.0
14549,https://www.hemnet.se/salda/lagenhet-3rum-norrmalm-city-stockholms-kommun-sveavagen-80-853179,2018-07-06,vasastan,83146.0,7795000.0,3.0,89.0,2361.0,9110.0,1883.0,7400000,,-0.05067350865939705
14548,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-birkagatan-36-853198,2018-07-06,vasastan,106098.0,3550000.0,2.0,41.0,1174.0,,1902.0,4350000,,0.22535211267605634
6146,https://www.hemnet.se/salda/lagenhet-1rum-kungsholmen-lilla-essingen-stockholms-kommun-stralgatan-21-853740,2018-07-06,lilla_essingen,65789.0,2595000.0,1.0,38.0,2673.0,4968.0,1939.0,2500000,,-0.036608863198458574
5148,https://www.hemnet.se/salda/lagenhet-1rum-stora-essingen-stockholms-kommun-essingestraket-17-922713,2018-07-06,stora_essingen,99200.0,1995000.0,1.0,25.0,847.0,3480.0,1949.0,2480000,,0.24310776942355888
10772,https://www.hemnet.se/salda/lagenhet-1rum-ostermalm-stockholms-kommun-grevgatan-20-853134,2018-07-06,ostermalm,123077.0,2790000.0,1.0,26.0,1178.0,3700.0,,3200000,,0.14695340501792115
6145,"https://www.hemnet.se/salda/lagenhet-3,5rum-lilla-essingen-kungsholmen-stockholms-kommun-primusgatan-69-853555",2018-07-06,lilla_essingen,72781.0,5495000.0,3.5,75.5,5076.0,,2004.0,5495000,,0.0
10773,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-humlegarden-stockholms-kommun-floragatan-7,-0,5-tr-852664",2018-07-05,ostermalm,117424.0,3295000.0,2.0,33.0,1786.0,2904.0,1942.0,3875000,,0.17602427921092564
14553,https://www.hemnet.se/salda/lagenhet-5rum-vasastan-stockholms-kommun-norrtullsgatan-29-852747,2018-07-05,vasastan,76429.0,12500000.0,5.0,155.7,5987.0,9000.0,1906.0,11900000,,-0.048
5744,"https://www.hemnet.se/salda/lagenhet-2rum-gamla-stan-stockholms-kommun-sjalagardsgatan-8a,-2-tr-853027",2018-07-05,gamla_stan,97674.0,8575000.0,2.0,86.0,1789.0,16800.0,1626.0,8400000,,-0.02040816326530612
8340,"https://www.hemnet.se/salda/lagenhet-2rum-nedre-gardet-stockholms-kommun-blanchegatan-4,-2-tr-930929",2018-07-05,gardet,94271.0,4175000.0,2.0,48.0,2669.0,,1935.0,4525000,,0.08383233532934131
14555,"https://www.hemnet.se/salda/lagenhet-1rum-city-norrmalm-vasastan-stockholms-kommun-radmansgatan-56,-5-tr-852692",2018-07-05,vasastan,104839.0,2775000.0,1.0,31.0,760.0,,1929.0,3250000,,0.17117117117117117
14554,https://www.hemnet.se/salda/lagenhet-3rum-birkastan-stockholms-kommun-rorstrandsgatan-16-852714,2018-07-05,vasastan,86957.0,7875000.0,3.0,92.0,3305.0,8500.0,1913.0,8000000,,0.015873015873015872
14552,"https://www.hemnet.se/salda/lagenhet-1,5rum-vasastan-birkastan-stockholms-kommun-bravallagatan-8-853083",2018-07-05,vasastan,100000.0,2495000.0,1.5,31.0,2222.0,,1929.0,3100000,,0.24248496993987975
14551,"https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-ynglingagatan-15,-6-tr-853139",2018-07-05,vasastan,73413.0,9250000.0,4.0,126.0,6458.0,7800.0,1906.0,9250000,9.0,0.0
8341,https://www.hemnet.se/salda/lagenhet-3rum-gardet-stockholms-kommun-osthammarsgatan-67-855613,2018-07-05,gardet,69310.0,3995000.0,3.0,58.0,3467.0,,1944.0,4020000,,0.006257822277847309
14550,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-robert-almstromsgatan-4-853564,2018-07-05,vasastan,91250.0,4995000.0,2.0,60.0,2949.0,,1927.0,5475000,,0.0960960960960961
8342,https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-gardet-stockholms-kommun-vartavagen-33-853614,2018-07-05,gardet,87829.0,6750000.0,3.0,76.0,3168.0,4500.0,1934.0,6675000,,-0.011111111111111112
8343,"https://www.hemnet.se/salda/lagenhet-3rum-gardet-ostermalm-stockholms-kommun-sandhamnsgatan-53,-4-tr-852716",2018-07-05,gardet,72024.0,5895000.0,3.0,84.0,4308.0,5360.0,1962.0,6050000,,0.026293469041560644
8339,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-vasastan-stockholms-kommun-stickelbarsvagen-8-853281,2018-07-05,gardet,67283.0,3095000.0,2.0,46.0,2497.0,4200.0,,3095000,,0.0
14557,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-torsgatan-52,-2tr-852566",2018-07-04,vasastan,89583.0,4300000.0,2.0,48.0,1963.0,6616.0,1904.0,4300000,,0.0
6148,"https://www.hemnet.se/salda/lagenhet-1,5rum-lilla-essingen-stockholms-kommun-essinge-brogata-39,-1-tr-852097",2018-07-04,lilla_essingen,71316.0,2495000.0,1.5,38.0,2548.0,3600.0,1938.0,2710000,,0.08617234468937876
14558,"https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-gastrikegatan-12,-6-tr-852405",2018-07-04,vasastan,105862.0,3070000.0,1.0,29.0,1148.0,4200.0,,3070000,,0.0
8346,https://www.hemnet.se/salda/lagenhet-2rum-gardet-ostermalm-stockholms-kommun-skeppargatan-100-852200,2018-07-04,gardet,94267.0,2995000.0,2.0,37.5,1936.0,4000.0,1932.0,3535000,,0.18030050083472454
10774,https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-stockholms-kommun-nybrogatan-72a-852824,2018-07-04,ostermalm,107381.0,6595000.0,3.0,63.0,1883.0,6900.0,1927.0,6765000,,0.02577710386656558
10775,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-styrmansgatan-18,-4,5-tr-852846",2018-07-04,ostermalm,152830.0,4995000.0,2.0,53.0,1607.0,5500.0,1930.0,8100000,,0.6216216216216216
10776,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-grev-magnigatan-8,-2tr-852418",2018-07-04,ostermalm,97872.0,7895000.0,2.0,94.0,3464.0,7044.0,1893.0,9200000,,0.16529449018366055
8345,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-vasastan-stockholms-kommun-stickelbarsvagen-8-852858,2018-07-04,gardet,72826.0,3450000.0,2.0,46.0,2447.0,,1936.0,3350000,,-0.028985507246376812
8344,"https://www.hemnet.se/salda/lagenhet-4rum-hjorthagen-stockholms-kommun-skogvaktargatan-5,-3-tr-852777",2018-07-04,gardet,62010.0,6295000.0,4.0,97.0,3303.0,,1964.0,6015000,,-0.04447974583002383
6147,https://www.hemnet.se/salda/lagenhet-3rum-lilla-essingen-kungsholmen-stockholms-kommun-essinge-brogata-10-852224,2018-07-04,lilla_essingen,63699.0,4700000.0,3.0,73.0,3765.0,4640.0,1932.0,4650000,,-0.010638297872340425
14556,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-tre-liljor-stockholms-kommun-tre-liljor-2-a,-1-tr-852577",2018-07-04,vasastan,83241.0,4495000.0,2.0,54.0,2842.0,,1924.0,4495000,,0.0
14560,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-upplandsgatan-43-b-852407,2018-07-03,vasastan,122653.0,4990000.0,2.0,49.0,2337.0,9600.0,1882.0,6010000,,0.20440881763527055
14559,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-vanadisvagen-2,-1-tr-852519",2018-07-03,vasastan,92027.0,2995000.0,2.0,37.0,1164.0,4200.0,1926.0,3405000,,0.13689482470784642
6149,"https://www.hemnet.se/salda/lagenhet-3rum-lilla-essingen-stockholms-kommun-disponentgatan-1,-5-tr-851914",2018-07-03,lilla_essingen,77586.0,3995000.0,3.0,58.0,3626.0,,1935.0,4500000,,0.12640801001251564
10777,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-ostermalm-stockholms-kommun-surbrunnsgatan-5,-4-tr-852609",2018-07-03,ostermalm,102500.0,3895000.0,2.0,40.0,1476.0,3720.0,1897.0,4100000,,0.05263157894736842
14561,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-norrmalm-stockholms-kommun-dalagatan-6-a,-4-tr-852406",2018-07-03,vasastan,94792.0,4275000.0,2.0,48.0,1232.0,6100.0,1945.0,4550000,,0.06432748538011696
6150,"https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-stockholms-kommun-primusgatan-81,-2tr-851405",2018-07-02,lilla_essingen,61765.0,4395000.0,2.0,68.0,4073.0,7800.0,2004.0,4200000,,-0.04436860068259386
14562,"https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-dalagatan-38,-3tr-851586",2018-07-02,vasastan,130870.0,2400000.0,1.0,23.0,1174.0,2400.0,1885.0,3010000,,0.25416666666666665
8348,"https://www.hemnet.se/salda/lagenhet-2rum-hjorthagen-stockholms-kommun-motalavagen-23,-3-tr-851400",2018-07-02,gardet,70455.0,2895000.0,2.0,44.0,2941.0,7200.0,1935.0,3100000,,0.07081174438687392
8347,https://www.hemnet.se/salda/lagenhet-3rum-norra-djurgardsstaden-stockholms-kommun-hogviltsgatan-1-851834,2018-07-02,gardet,82653.0,8250000.0,3.0,98.0,4732.0,,2012.0,8100000,,-0.01818181818181818
14563,"https://www.hemnet.se/salda/lagenhet-2rum-stockholms-kommun-rehnsgatan-19,-3-tr-851347",2018-07-01,vasastan,109211.0,4495000.0,2.0,57.0,1355.0,6600.0,1906.0,6225000,,0.38487208008898777
14564,"https://www.hemnet.se/salda/lagenhet-2rum-vasastan-odenplan-stockholms-kommun-frejgatan-34,-1tr-851241",2018-06-30,vasastan,93023.0,3750000.0,2.0,43.0,2345.0,3600.0,1939.0,4000000,,0.06666666666666667
14567,https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-heimdalsgatan-4-851245,2018-06-29,vasastan,88406.0,6100000.0,3.0,69.0,3142.0,,,6100000,,0.0
6151,"https://www.hemnet.se/salda/lagenhet-5rum-lilla-essingen-stockholms-kommun-primusgatan-50,-11-12tr-850499",2018-06-29,lilla_essingen,61600.0,7995000.0,5.0,125.0,6141.0,7300.0,2005.0,7700000,,-0.03689806128830519
5149,"https://www.hemnet.se/salda/lagenhet-2rum-stora-essingen-stockholms-kommun-essingetorget-37,-3tr-929399",2018-06-29,stora_essingen,72500.0,2495000.0,2.0,40.0,2433.0,6816.0,1938.0,2900000,,0.1623246492985972
14566,https://www.hemnet.se/salda/lagenhet-1rum-vasastan-sibirien-stockholms-kommun-roslagsgatan-15-a-850525,2018-06-29,vasastan,109559.0,2995000.0,1.0,34.0,1820.0,5612.0,1907.0,3725000,,0.24373956594323873
14565,https://www.hemnet.se/salda/lagenhet-2rum-vasastan-sibirien-stockholms-kommun-birger-jarlsgatan-97-850529,2018-06-29,vasastan,96226.0,4495000.0,2.0,53.0,2448.0,8000.0,1914.0,5100000,,0.13459399332591768
8350,https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-gardet-stockholms-kommun-sandhamnsgatan-75-c-851922,2018-06-29,gardet,116667.0,10250000.0,3.0,84.0,4437.0,,2018.0,9800000,,-0.04390243902439024
8352,"https://www.hemnet.se/salda/lagenhet-3rum-nedre-gardet-ostermalm-stockholms-kommun-angskarsgatan-3,-3tr-850516",2018-06-29,gardet,91358.0,7250000.0,3.0,81.0,4206.0,,1935.0,7400000,,0.020689655172413793
8351,https://www.hemnet.se/salda/lagenhet-2rum-gardet-ostermalm-stockholms-kommun-sandhamnsgatan-75-83-850880,2018-06-29,gardet,72273.0,4095000.0,2.0,55.0,3317.0,,2018.0,3975000,,-0.029304029304029304
10778,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-karlaplan-4-960200,2018-06-28,ostermalm,98672.0,4950000.0,2.0,52.7,2250.0,,1948.0,5200000,,0.050505050505050504
8356,"https://www.hemnet.se/salda/lagenhet-2rum-hjorthagen-stockholms-kommun-wenstromsvagen-8,-2-tr-850333",2018-06-28,gardet,70362.0,2895000.0,2.0,44.2,2943.0,8280.0,1937.0,3110000,,0.07426597582037997
8353,https://www.hemnet.se/salda/lagenhet-2rum-norra-djurgardsstaden-stockholms-kommun-taxgatan-2-hogst-upp-850676,2018-06-28,gardet,85227.0,5795000.0,2.0,66.0,3735.0,,2016.0,5625000,,-0.029335634167385678
8354,https://www.hemnet.se/salda/lagenhet-3rum-norra-djurgardsstaden-stockholms-kommun-hogviltsgatan-11-851166,2018-06-28,gardet,73235.0,6150000.0,3.0,85.0,4885.0,8772.0,2012.0,6225000,,0.012195121951219513
8355,https://www.hemnet.se/salda/lagenhet-2rum-gardet-stockholms-kommun-sandhamnsgatan-47-859798,2018-06-28,gardet,63380.0,4750000.0,2.0,71.0,3642.0,,1962.0,4500000,,-0.05263157894736842
8357,"https://www.hemnet.se/salda/lagenhet-2,5rum-gardet-ostermalm-stockholms-kommun-furusundsgatan-7,-5-tr-849973",2018-06-27,gardet,76812.0,5490000.0,2.5,69.0,4346.0,11000.0,1941.0,5300000,,-0.03460837887067395
8358,https://www.hemnet.se/salda/lagenhet-3rum-hjorthagen-stockholms-kommun-artemisgatan-15-849731,2018-06-27,gardet,66949.0,3950000.0,3.0,59.0,3054.0,4900.0,1952.0,3950000,,0.0
8359,"https://www.hemnet.se/salda/lagenhet-2rum-stockholms-kommun-storangsgatan-3,-6tr-849435",2018-06-26,gardet,77885.0,3695000.0,2.0,52.0,3033.0,,2013.0,4050000,,0.09607577807848444
8360,"https://www.hemnet.se/salda/lagenhet-2rum-gardet-stockholms-kommun-sandhamnsgatan-42a,-3-tr-849011",2018-06-26,gardet,54478.0,3975000.0,2.0,67.0,4825.0,3600.0,1993.0,3650000,,-0.08176100628930817
10780,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-grevgatan-42,-3tr-848971",2018-06-25,ostermalm,95161.0,5600000.0,2.0,62.0,3758.0,,1977.0,5900000,,0.05357142857142857
6152,https://www.hemnet.se/salda/lagenhet-1rum-lilla-essingen-kungsholmen-stockholms-kommun-luxgatan-7-922712,2018-06-25,lilla_essingen,111818.0,2100000.0,1.0,22.0,1282.0,3480.0,1937.0,2460000,,0.17142857142857143
10779,https://www.hemnet.se/salda/lagenhet-1rum-ostermalm-stockholms-kommun-sturegatan-19-849394,2018-06-25,ostermalm,101184.0,3795000.0,1.0,38.0,965.0,7800.0,1939.0,3845000,,0.013175230566534914
10781,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-nybergsgatan-4-848781,2018-06-25,ostermalm,96491.0,5250000.0,2.0,57.0,2504.0,7600.0,1920.0,5500000,,0.047619047619047616
8361,"https://www.hemnet.se/salda/lagenhet-4rum-gardet-ostermalm-stockholms-kommun-sandhamnsgatan-42d,-6-tr-848702",2018-06-25,gardet,60000.0,4995000.0,4.0,85.0,6290.0,9000.0,1993.0,5100000,,0.021021021021021023
8364,https://www.hemnet.se/salda/lagenhet-4rum-norra-djurgardsstaden-stockholms-kommun-hogviltsgatan-11-847877,2018-06-21,gardet,83654.0,8700000.0,4.0,104.0,5468.0,,2012.0,8700000,,0.0
6153,"https://www.hemnet.se/salda/lagenhet-1,5rum-lilla-essingen-kungsholmen-stockholms-kommun-stralgatan-19-922714",2018-06-21,lilla_essingen,89063.0,2495000.0,1.5,32.0,1984.0,4000.0,1938.0,2850000,,0.14228456913827656
8363,"https://www.hemnet.se/salda/lagenhet-3rum-norra-djurgardsstaden-stockholms-kommun-storangsgatan-3,-van-4-847949",2018-06-21,gardet,69333.0,5250000.0,3.0,75.0,4375.0,7100.0,2014.0,5200000,,-0.009523809523809525
8365,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-gardet-stockholms-kommun-erik-dahlbergsgatan-52,-1-tr-847862",2018-06-21,gardet,97297.0,3395000.0,2.0,37.0,1592.0,7680.0,1939.0,3600000,,0.060382916053019146
8366,"https://www.hemnet.se/salda/lagenhet-3rum-norra-djurgardsstaden-stockholms-kommun-drevergatan-1a,-5tr-848144",2018-06-21,gardet,76364.0,6300000.0,3.0,82.5,3991.0,3012.0,2015.0,6300000,,0.0
8367,"https://www.hemnet.se/salda/lagenhet-1,5rum-gardet-stockholms-kommun-smedsbacksgatan-14-847644",2018-06-21,gardet,105172.0,2595000.0,1.5,29.0,2003.0,,1939.0,3050000,,0.17533718689788053
8362,https://www.hemnet.se/salda/lagenhet-4rum-norra-djurgardsstaden-stockholms-kommun-madangsgatan-22-847917,2018-06-21,gardet,69643.0,5900000.0,4.0,84.0,4900.0,,2014.0,5850000,,-0.00847457627118644
10782,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-grevgatan-53,-3tr-848167",2018-06-21,ostermalm,113235.0,3795000.0,2.0,34.0,526.0,,1939.0,3850000,,0.014492753623188406
6154,"https://www.hemnet.se/salda/lagenhet-3rum-lilla-essingen-stockholms-kommun-primusgatan-77,-plan-2-847782",2018-06-21,lilla_essingen,70000.0,5350000.0,3.0,82.5,4719.0,9849.0,2004.0,5775000,,0.0794392523364486
5150,"https://www.hemnet.se/salda/lagenhet-3rum-stora-essingen-stockholms-kommun-segelbatsvagen-14,-1tr-848143",2018-06-21,stora_essingen,64627.0,3995000.0,3.0,67.0,4787.0,3408.0,1997.0,4330000,,0.08385481852315395
10786,"https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-vasastan-stockholms-kommun-birger-jarlsgatan-110-a,-1,5-tr-gardshus-846719",2018-06-20,ostermalm,90141.0,5995000.0,3.0,71.0,2003.0,5760.0,1905.0,6400000,,0.06755629691409508
10783,https://www.hemnet.se/salda/lagenhet-3rum-ostermalm-stockholms-kommun-riddargatan-54-848161,2018-06-20,ostermalm,107042.0,7500000.0,3.0,71.0,3753.0,2500.0,1883.0,7600000,,0.013333333333333334
10784,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-larkstan-stockholms-kommun-ostermalmsgatan-21,-3-tr-847573",2018-06-20,ostermalm,116071.0,5975000.0,2.0,56.0,2750.0,,1912.0,6500000,,0.08786610878661087
8371,"https://www.hemnet.se/salda/lagenhet-3rum-gardet-ostermalm-stockholms-kommun-sandhamnsgatan-21,-3-tr-846793",2018-06-20,gardet,78309.0,4995000.0,3.0,68.0,2346.0,6468.0,1942.0,5325000,,0.06606606606606606
10787,"https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-vasastan-stockholms-kommun-birger-jarlsgatan-110,-2-tr-846704",2018-06-20,ostermalm,105714.0,2895000.0,2.0,35.0,987.0,5400.0,1905.0,3700000,,0.27806563039723664
8373,https://www.hemnet.se/salda/lagenhet-1rum-gardet-stockholms-kommun-rindogatan-12-846615,2018-06-20,gardet,106923.0,2495000.0,1.0,26.0,1780.0,4200.0,1939.0,2780000,,0.11422845691382766
8372,https://www.hemnet.se/salda/lagenhet-3rum-gardet-ostermalm-stockholms-kommun-rindogatan-25-846784,2018-06-20,gardet,83562.0,5995000.0,3.0,73.0,2582.0,4000.0,1938.0,6100000,,0.01751459549624687
8370,https://www.hemnet.se/salda/lagenhet-5rum-gardet-stockholms-kommun-osthammarsgatan-69-847293,2018-06-20,gardet,74083.0,7795000.0,5.0,109.0,5490.0,,,8075000,,0.0359204618345093
8368,"https://www.hemnet.se/salda/lagenhet-3rum-nedre-gardet-stockholms-kommun-strindbergsgatan-36,-4-tr-960241",2018-06-20,gardet,74194.0,5750000.0,3.0,77.5,3761.0,,1974.0,5750000,,0.0
8369,https://www.hemnet.se/salda/lagenhet-4rum-ekhagen-norra-djurgarden-stockholms-kommun-torphagsvagen-4-847567,2018-06-20,gardet,71600.0,7495000.0,4.0,125.0,5923.0,,1936.0,8950000,,0.1941294196130754
10785,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-brahegatan-58-846766,2018-06-20,ostermalm,118065.0,2995000.0,2.0,31.0,1666.0,2580.0,1887.0,3660000,,0.22203672787979967
6155,https://www.hemnet.se/salda/lagenhet-2rum-lilla-essingen-kungsholmen-stockholms-kommun-essinge-brogata-22-847000,2018-06-19,lilla_essingen,82258.0,2595000.0,2.0,31.0,2179.0,5616.0,1938.0,2550000,,-0.017341040462427744
10788,"https://www.hemnet.se/salda/lagenhet-2,5rum-ostermalm-stockholms-kommun-runebergsgatan-4a-846620",2018-06-19,ostermalm,111194.0,6695000.0,2.5,67.0,2314.0,,1918.0,7450000,,0.11277072442120986
10789,https://www.hemnet.se/salda/lagenhet-2rum-ostermalm-stockholms-kommun-valhallavagen-172-846225,2018-06-19,ostermalm,85957.0,3895000.0,2.0,47.0,1665.0,8600.0,1937.0,4040000,,0.037227214377406934
8374,"https://www.hemnet.se/salda/lagenhet-1rum-ekhagen-norra-djurgarden-stockholms-kommun-torphagsvagen-14,-3-tr-846019",2018-06-18,gardet,82759.0,1995000.0,1.0,29.0,1696.0,4200.0,1936.0,2400000,,0.20300751879699247
