,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris
132,2019-09-27,Vasastan Birkastan,113551,8850000,3.0,107.0,4125.0,0.0,1914.0,12150000.0
133,2019-09-27,Kungsholmen Fridhemsplan,89324,2995000,2.0,37.0,1644.0,0.0,1943.0,3305000.0
134,2019-09-27,ödermalm - Katarina,106481,2495000,1.0,27.0,1876.0,0.0,3600.0,2875000.0
135,2019-09-27,ödermalm - Maria,94872,3495000,2.0,39.0,2741.0,0.0,4800.0,3700000.0
136,2019-09-27,Östermalm,100897,22000000,6.0,223.0,12945.0,0.0,1880.0,22500000.0
137,2019-09-27,ödermalm,108810,10495000,3.0,105.0,4519.0,0.0,17.0,11425000.0
138,2019-09-26,ödermalm,103778,4195000,2.0,45.0,2349.0,0.0,1929.0,4670000.0
139,2019-09-26,Kungsholmen - Nedre Kungsholmen,105000,3995000,2.0,45.0,2344.0,0.0,1882.0,4725000.0
140,2019-09-26,ödermalm Maria,98571,3495000,2.0,42.0,1862.0,0.0,1932.0,4140000.0
141,2019-09-26,ödermalm / Hornstull,66324,4395000,2.5,68.0,4435.0,0.0,1928.0,4510000.0
142,2019-09-26,ödermalm Hornstull,101163,3850000,2.0,43.0,2435.0,0.0,1886.0,4350000.0
143,2019-09-26,Kungsholmen - Kronobergsparken,117857,8950000,3.0,84.0,3873.0,0.0,1898.0,9900000.0
144,2019-09-26,Vasastan,100610,7950000,3.0,82.0,3829.0,0.0,1884.0,8250000.0
145,2019-09-26,Kungsholmen Norr Mälarstrand,83000,8195000,4.0,100.0,4341.0,0.0,1914.0,8300000.0
146,2019-09-26,Vasastan,86761,6300000,3.0,77.8,3787.0,0.0,1889.0,6750000.0
147,2019-09-26,Östermalm,119355,3150000,1.0,31.0,2312.0,0.0,1926.0,3700000.0
148,2019-09-26,Vasastan Östermalm,98507,6400000,2.0,67.0,2029.0,0.0,6600.0,6600000.0
149,2019-09-26,Östermalm,103819,15500000,4.0,144.0,4463.0,0.0,1916.0,14950000.0
150,2019-09-26,Östermalm,105505,22500000,6.0,218.0,9637.0,0.0,1913.0,23000000.0
151,2019-09-26,ödermalm - Maria,92833,2495000,1.0,30.0,1395.0,0.0,4200.0,2785000.0
152,2019-09-26,Kungsholmen - Hornsbergs Strand,72262,5850000,3.0,84.0,3735.0,0.0,5800.0,6070000.0
153,2019-09-25,Vasastan - Vasaparken,88095,6495000,3.0,84.0,3280.0,0.0,1902.0,7400000.0
154,2019-09-25,Hornsbergs Strand,72222,7495000,4.0,108.0,5887.0,0.0,2012.0,7800000.0
155,2019-09-25,ödermalm,70286,4295000,3.0,70.0,3189.0,0.0,7100.0,4920000.0
156,2019-09-25,ödermalm,72857,5595000,2.0,70.0,3161.0,0.0,1905.0,5100000.0
157,2019-09-25,Kungsholmen,97917,2995000,2.0,36.0,2794.0,0.0,1934.0,3525000.0
158,2019-09-25,Vasastan,87209,3995000,2.0,43.0,1193.0,0.0,1972.0,3750000.0
159,2019-09-25,ödermalm,78235,3450000,2.0,42.5,1799.0,0.0,1965.0,3325000.0
160,2019-09-25,Kungsholmen-St Eriksområdet,80994,5995000,3.0,85.5,5702.0,0.0,1998.0,6925000.0
161,2019-09-25,Kungsholmen,90000,2650000,1.0,34.0,2141.0,0.0,1932.0,3060000.0
162,2019-09-25,Vasastan,92857,4250000,2.0,56.0,3103.0,0.0,1885.0,5200000.0
163,2019-09-25,Vasastan / Vasaparken,104464,5450000,2.0,56.0,1758.0,0.0,1903.0,5850000.0
164,2019-09-25,Vasastan,80610,3750000,2.0,50.8,2791.0,0.0,1939.0,4095000.0
165,2019-09-25,Vasastan City / Norrmalm,90909,9500000,3.0,110.0,3128.0,0.0,1891.0,10000000.0
166,2019-09-25,Vasastan - Atlas,111622,3495000,2.0,37.0,2142.0,0.0,1929.0,4130000.0
167,2019-09-25,Östermalm,110526,3595000,1.5,38.0,1566.0,0.0,1973.0,4200000.0
168,2019-09-25,Vasastan,103977,8495000,3.0,88.0,3085.0,0.0,1914.0,9150000.0
169,2019-09-25,Vasastan/Norrmalm,118000,2495000,1.5,25.0,6000.0,0.0,1931.0,2950000.0
170,2019-09-25,,96364,3195000,2.0,38.5,2014.0,0.0,1935.0,3710000.0
171,2019-09-25,Vasastan Rödabergen,80233,6500000,3.5,86.0,3934.0,0.0,1925.0,6900000.0
172,2019-09-25,Vasastan Atlas,81944,5475000,2.5,72.0,3203.0,0.0,1928.0,5900000.0
173,2019-09-25,ödermalm - Mariatorget,106250,5450000,2.0,64.0,3582.0,0.0,1886.0,6800000.0
174,2019-09-25,Kungsholmen Fridhemsplan,89545,4495000,2.0,55.0,2271.0,0.0,1915.0,4925000.0
175,2019-09-25,Vasastan,110396,8995000,3.0,101.0,3127.0,0.0,1909.0,11150000.0
176,2019-09-25,Östermalm,111404,10500000,4.0,114.0,3328.0,0.0,1923.0,12700000.0
177,2019-09-24,Vasastan - Birkastan,89167,4995000,2.0,60.0,1717.0,0.0,1916.0,5350000.0
178,2019-09-24,Vasastan - Birkastan,118519,2695000,1.0,27.0,1963.0,0.0,1928.0,3200000.0
179,2019-09-24,Vasastan,100263,3400000,2.0,38.0,1507.0,0.0,4992.0,3810000.0
180,2019-09-24,Vasastan,101974,2995000,2.0,38.0,2159.0,0.0,1935.0,3875000.0
181,2019-09-24,,87097,2495000,2.0,31.0,1602.0,0.0,1938.0,2700000.0
182,2019-09-24,Vasastan,105449,6750000,3.0,78.0,3977.0,0.0,1902.0,8225000.0
183,2019-09-24,Kungsholmen Kungsholms Strand,92857,2995000,2.0,42.0,2615.0,0.0,1930.0,3900000.0
184,2019-09-24,Kungsholmen / Fridhemsplan,92560,7175000,3.0,84.0,3875.0,0.0,1905.0,7775000.0
185,2019-09-24,Katarina/Sofia,108000,3595000,2.0,40.0,1035.0,0.0,1926.0,4320000.0
186,2019-09-24,"Andel i bostadsförening -

    Vasastan",118182,5450000,2.0,55.0,1621.0,0.0,1910.0,6500000.0
187,2019-09-24,"Andel i bostadsförening -

    Östermalm",106721,6600000,2.0,61.0,1859.0,0.0,1884.0,6510000.0
188,2019-09-24,Östermalm,152542,23000000,6.0,177.0,6033.0,0.0,1909.0,27000000.0
189,2019-09-24,Östermalm,102857,17500000,4.0,140.0,5193.0,0.0,1923.0,14400000.0
190,2019-09-24,Vasastan Norrmalm Östermalm,116279,4150000,2.0,43.0,2154.0,0.0,1928.0,5000000.0
191,2019-09-24,Östermalm,116379,5750000,2.0,58.0,2796.0,0.0,1937.0,6750000.0
192,2019-09-23,Östermalm / Vasastan,100000,6495000,2.0,69.0,2090.0,0.0,1928.0,6900000.0
193,2019-09-23,Vasastan - Röda Bergen/Torsplan,94286,3195000,1.0,35.0,2211.0,0.0,1926.0,3300000.0
194,2019-09-23,Vasastan - Sibirien,72581,4495000,2.0,62.0,3053.0,0.0,1973.0,4500000.0
195,2019-09-23,Östermalm,123554,14950000,5.0,121.0,5372.0,0.0,1888.0,14950000.0
196,2019-09-23,Östermalm,156977,27000000,5.0,172.0,1438.0,0.0,1909.0,27000000.0
197,2019-09-22,Kungsholmen,89063,7995000,3.0,96.0,2232.0,0.0,1885.0,8550000.0
198,2019-09-22,Vasastan,97619,3495000,2.0,42.0,1949.0,0.0,1925.0,4100000.0
199,2019-09-21,Högalid,77446,6850000,4.0,92.0,3824.0,0.0,1967.0,7125000.0
200,2019-09-21,Vasastan,86066,4995000,2.0,61.0,2839.0,0.0,1913.0,5250000.0
201,2019-09-21,Vasastan,83611,5750000,2.0,72.0,3171.0,0.0,1902.0,6020000.0
202,2019-09-21,ödermalm,76437,2850000,2.0,43.5,2072.0,0.0,1973.0,3325000.0
203,2019-09-20,,80116,5875000,3.0,86.5,4895.0,0.0,1968.0,6930000.0
204,2019-09-20,ödermalm,87222,3695000,2.0,45.0,1848.0,0.0,1929.0,3925000.0
205,2019-09-20,Kungsholmen,95122,3250000,2.0,41.0,1850.0,0.0,1937.0,3900000.0
206,2019-09-20,Östermalm,100000,6875000,3.0,75.0,4138.0,0.0,1882.0,7500000.0
207,2019-09-20,,100000,2995000,1.0,34.0,1669.0,0.0,1942.0,3400000.0
208,2019-09-20,Vasastan,115909,4395000,2.0,44.0,1828.0,0.0,1880.0,5100000.0
209,2019-09-20,,97826,4500000,2.0,46.0,2235.0,0.0,1924.0,4500000.0
210,2019-09-20,Vasastan - Östermalm,77381,6950000,3.0,105.0,4269.0,0.0,1912.0,8125000.0
211,2019-09-20,Vasastan,107143,6495000,3.0,70.0,1781.0,0.0,1930.0,7500000.0
212,2019-09-20,Östermalm,104286,10950000,4.0,105.0,4338.0,0.0,1929.0,10950000.0
213,2019-09-20,Östermalm / Nedre Gärdet,107843,9995000,3.0,102.0,3821.0,0.0,1932.0,11000000.0
214,2019-09-20,ödermalm- Maria,98214,2395000,1.0,28.0,1408.0,0.0,3800.0,2750000.0
215,2019-09-20,ödermalm - Tanto,87119,2250000,1.0,29.5,1275.0,0.0,5000.0,2570000.0
216,2019-09-20,Östermalm,113043,4600000,2.0,46.0,2014.0,0.0,1924.0,5200000.0
217,2019-09-20,Kungsholmen- Kristineberg,90270,2950000,2.0,37.0,2437.0,0.0,1700.0,3340000.0
218,2019-09-19,Hornsbergs Strand,77763,5795000,3.0,76.0,3518.0,0.0,2012.0,5910000.0
219,2019-09-19,Kungsholmen,95714,2495000,1.0,28.0,1307.0,0.0,3300.0,2680000.0
220,2019-09-19,Kungsholmen,92000,3995000,2.0,50.0,2882.0,0.0,1909.0,4600000.0
221,2019-09-19,Vasastan,93750,4995000,3.0,56.0,1769.0,0.0,1906.0,5250000.0
222,2019-09-19,Östermalm,125000,5390000,2.0,54.0,1417.0,0.0,1914.0,6750000.0
223,2019-09-19,ibirien/Vasastan,103977,7995000,4.0,88.0,3625.0,0.0,1884.0,9150000.0
224,2019-09-19,"Kungsholmen, Fredhäll",83721,3275000,2.0,43.0,2335.0,0.0,1933.0,3600000.0
225,2019-09-19,,97143,3400000,1.0,35.0,1116.0,0.0,5400.0,3400000.0
226,2019-09-18,Kungsholmen/Kungsholmstorg,88462,2995000,1.5,39.0,2438.0,0.0,1900.0,3450000.0
227,2019-09-18,Högalid,72719,3995000,2.0,57.0,2961.0,0.0,1927.0,4145000.0
228,2019-09-18,Kungsholmen/Kungsholmstorg,80172,3995000,2.0,58.0,3071.0,0.0,1903.0,4650000.0
229,2019-09-18,Kungsholmen/Fridhemsplan,97333,5100000,2.0,60.0,2142.0,0.0,1932.0,5840000.0
230,2019-09-18,Vasastan - Birkastan,91220,3495000,2.0,41.0,1982.0,0.0,1929.0,3740000.0
231,2019-09-18,Vasastan - Atlas,71014,4695000,2.0,69.0,3780.0,0.0,1928.0,4900000.0
232,2019-09-18,Vasastan,87500,13500000,4.0,156.0,6334.0,0.0,1919.0,13650000.0
233,2019-09-18,Kungsholmen,95238,3895000,1.0,42.0,1831.0,0.0,1926.0,4000000.0
234,2019-09-18,Kungsholmen,80197,5495000,2.0,76.0,2018.0,0.0,1910.0,6095000.0
235,2019-09-18,Kungsholmen,125000,1995000,1.0,20.0,1419.0,0.0,1911.0,2500000.0
236,2019-09-18,ödermalm,78947,12000000,5.0,152.0,5343.0,0.0,1910.0,12000000.0
237,2019-09-18,Östermalm,64063,4100000,2.0,64.0,3106.0,0.0,1941.0,4100000.0
238,2019-09-18,,91241,5450000,3.0,68.5,2181.0,0.0,3540.0,6250000.0
239,2019-09-18,Kungsholmen - Norr Mälarstrand,75250,4295000,2.0,60.0,3494.0,0.0,1939.0,4515000.0
240,2019-09-18,ödermalm,98780,3195000,3.0,41.0,1997.0,0.0,1971.0,4050000.0
241,2019-09-18,Nedre Kungsholmen,86957,3200000,1.0,34.5,2781.0,0.0,1936.0,3000000.0
242,2019-09-18,Kungsholmen,90476,3350000,2.0,42.0,1782.0,0.0,1926.0,3800000.0
243,2019-09-18,Vasastan Odenplan,115900,4675000,2.0,50.0,1833.0,0.0,1902.0,5795000.0
244,2019-09-18,Östermalm,96364,4995000,2.0,55.0,1643.0,0.0,1884.0,5300000.0
245,2019-09-18,Vasastan/Norrmalm,115909,3295000,1.5,33.0,2244.0,0.0,3600.0,3825000.0
246,2019-09-17,,96000,3495000,2.0,50.0,2379.0,0.0,2010.0,4800000.0
247,2019-09-17,Kungsholmen,104792,1995000,1.0,24.0,1731.0,0.0,1938.0,2515000.0
248,2019-09-17,ödermalm Maria,66187,4600000,2.0,69.5,4576.0,0.0,1991.0,4600000.0
249,2019-09-17,Katarina,79091,3875000,2.0,55.0,2833.0,0.0,1999.0,4350000.0
250,2019-09-17,,84545,4350000,2.0,55.0,3295.0,0.0,1914.0,4650000.0
251,2019-09-17,Östermalm,130435,35000000,7.0,253.0,9404.0,0.0,1915.0,33000000.0
252,2019-09-17,Östermalm,116667,4995000,2.0,45.0,1706.0,0.0,1966.0,5250000.0
253,2019-09-17,"Andel i bostadsförening -

    Södermalm",87065,4475000,2.0,60.3,1778.0,0.0,1904.0,5250000.0
254,2019-09-17,Östermalm,88281,4950000,2.0,64.0,4028.0,0.0,2014.0,5650000.0
255,2019-09-17,Kungsholmen,65476,5295000,3.0,84.0,4118.0,0.0,2012.0,5500000.0
256,2019-09-17,Hornstull,85274,5850000,3.0,73.0,3239.0,0.0,5820.0,6225000.0
257,2019-09-17,Kungsholmen,83333,6995000,3.0,96.0,4107.0,0.0,1903.0,8000000.0
258,2019-09-17,ödermalm Hornstull,87121,2450000,1.0,33.0,1678.0,0.0,1903.0,2875000.0
259,2019-09-17,Katarina/Sofia SoFo,101471,2750000,2.0,34.0,1954.0,0.0,1912.0,3450000.0
260,2019-09-17,Vasastan/Hagastaden,96610,5695000,2.0,59.0,3657.0,0.0,2019.0,5700000.0
261,2019-09-17,Östermalm,104054,3850000,1.5,37.0,814.0,0.0,1942.0,3850000.0
262,2019-09-17,Östermalm,106373,4950000,2.0,51.0,1799.0,0.0,1884.0,5425000.0
263,2019-09-17,ödermalm,79605,2995000,1.5,38.0,1873.0,0.0,1936.0,3025000.0
264,2019-09-16,ödermalm,106452,2595000,2.0,31.0,1123.0,0.0,1927.0,3300000.0
265,2019-09-16,Östermalm,113542,2800000,1.0,24.0,1871.0,0.0,1880.0,2725000.0
266,2019-09-16,ödermalm,81829,6495000,3.0,82.0,2001.0,0.0,1932.0,6710000.0
267,2019-09-16,Kungsholmen,100000,2795000,1.0,32.0,2375.0,0.0,6516.0,3200000.0
268,2019-09-16,ödermalm Maria,94872,3495000,1.5,39.0,1623.0,0.0,1883.0,3700000.0
269,2019-09-16,Östermalm,84722,3050000,2.0,36.0,2025.0,0.0,1911.0,3050000.0
270,2019-09-16,irkastan,91176,5750000,2.0,68.0,1955.0,0.0,1908.0,6200000.0
271,2019-09-15,Vasastan,114583,2295000,1.0,24.0,1481.0,0.0,4128.0,2750000.0
272,2019-09-15,Kungsholmen - Kristinebergs Strand,76610,4595000,2.0,59.0,4262.0,0.0,1997.0,4520000.0
273,2019-09-15,Kungsholmen,81500,4750000,2.0,60.0,2362.0,0.0,1904.0,4890000.0
274,2019-09-15,Kungsholmen,90600,4530000,2.0,50.0,2548.0,0.0,5400.0,4530000.0
275,2019-09-14,Kungsholmen,81144,10995000,5.0,135.5,7875.0,0.0,2006.0,10995000.0
276,2019-09-14,"Andel i bostadsförening -

    Hornstull",84722,2750000,1.0,36.0,1708.0,0.0,3120.0,3050000.0
277,2019-09-14,Kungsholmen,147619,2795000,1.0,21.0,1416.0,0.0,1911.0,3100000.0
278,2019-09-14,,93151,6250000,2.5,73.0,4484.0,0.0,1930.0,6800000.0
279,2019-09-14,Östermalm,121207,2995000,1.0,29.0,193.0,0.0,4100.0,3515000.0
280,2019-09-13,Kungsholmen,73585,7495000,4.0,106.0,2753.0,0.0,2017.0,7800000.0
281,2019-09-13,Östermalm / Vasastan,97561,3795000,2.0,41.0,1278.0,0.0,1905.0,4000000.0
282,2019-09-13,Vasastan,88202,3495000,2.0,44.5,2006.0,0.0,1926.0,3925000.0
283,2019-09-13,Kungsholmen,102857,3195000,2.0,35.0,1850.0,0.0,4800.0,3600000.0
284,2019-09-13,Gamla Stan,87246,5995000,3.0,69.0,4759.0,0.0,1650.0,6020000.0
285,2019-09-13,Kungsholmen,76404,5995000,3.0,89.0,3091.0,0.0,1973.0,6800000.0
286,2019-09-13,ödermalm - Högalid,103594,2995000,2.0,32.0,1468.0,0.0,1910.0,3315000.0
287,2019-09-13,Kungsholmen,86813,7250000,4.0,91.0,4619.0,0.0,1886.0,7900000.0
288,2019-09-13,ödermalm - Katarina,76471,4850000,2.0,68.0,4011.0,0.0,5400.0,5200000.0
289,2019-09-12,Östermalm,106757,3495000,1.5,37.0,1465.0,0.0,1929.0,3950000.0
290,2019-09-12,Vasastan - Röda bergen,115714,2050000,1.0,21.0,1570.0,0.0,1925.0,2430000.0
291,2019-09-12,City/Norrmalm,95000,2595000,1.0,30.0,2093.0,0.0,1927.0,2850000.0
292,2019-09-12,Vasastan,91163,3495000,1.0,43.0,2258.0,0.0,1925.0,3920000.0
293,2019-09-12,Karlaplan,90000,5900000,3.0,70.0,2585.0,0.0,6000.0,6300000.0
294,2019-09-12,Kungsholmen,96875,5995000,3.0,64.0,4660.0,0.0,1934.0,6200000.0
295,2019-09-12,ödermalm,100000,3395000,1.5,40.0,2211.0,0.0,7260.0,4000000.0
296,2019-09-12,Maria/Gamla Stan/Högalid,80405,2750000,1.0,37.0,2040.0,0.0,1935.0,2975000.0
297,2019-09-12,Kungsholmen/Hornsbergs Strand,71978,6195000,3.0,91.0,4098.0,0.0,2012.0,6550000.0
298,2019-09-12,Kungsholmen Fridhemsplan,96944,2995000,2.0,36.0,1699.0,0.0,1929.0,3490000.0
299,2019-09-12,Vasastan,128395,9950000,3.0,81.0,4943.0,0.0,2018.0,10400000.0
300,2019-09-11,Vasastan - City/Norrmalm,108571,4995000,2.0,56.0,2589.0,0.0,1896.0,6080000.0
301,2019-09-11,Vasastan - Birkastan,108974,3695000,2.0,39.0,801.0,0.0,1904.0,4250000.0
302,2019-09-11,Vasastan - Birkastan,118654,2495000,1.0,26.0,1933.0,0.0,1928.0,3085000.0
303,2019-09-11,"Andel i bostadsförening -

    Vasastan - Odenplan",105882,3195000,2.0,34.0,1456.0,0.0,1888.0,3600000.0
304,2019-09-11,Vasastan - Birkastan,101639,5395000,2.0,61.0,1643.0,0.0,1911.0,6200000.0
305,2019-09-11,Vasastan - Sibirien,77830,7995000,4.0,106.0,4477.0,0.0,1973.0,8250000.0
306,2019-09-11,Kungsholmen - Fredhäll,94643,2350000,1.0,28.0,1290.0,0.0,6000.0,2650000.0
307,2019-09-11,Vasastan,95833,4995000,2.0,60.0,2087.0,0.0,1904.0,5750000.0
308,2019-09-11,irkastan,114063,8250000,2.5,80.0,2673.0,0.0,10.0,9125000.0
309,2019-09-11,Kungsholmen,88889,4250000,54.0,3499.0,3792.0,0.0,1927.0,4800000.0
310,2019-09-11,Kungsholmen,99111,3795000,2.0,45.0,2476.0,0.0,1935.0,4460000.0
311,2019-09-11,Kungsholmen,101087,3995000,2.0,46.0,874.0,0.0,1924.0,4650000.0
312,2019-09-11,Kungsholmen - Fredhäll,79592,3250000,2.0,49.0,2423.0,0.0,1932.0,3900000.0
313,2019-09-11,Kungsholmen,73034,2975000,2.0,44.5,3368.0,0.0,1935.0,3250000.0
314,2019-09-11,Norrmalm,86364,5150000,3.0,66.0,3109.0,0.0,1982.0,5700000.0
315,2019-09-11,ödermalm Maria,96739,9495000,4.0,115.0,4950.0,0.0,1904.0,11125000.0
316,2019-09-11,Vasastan,112500,9995000,4.0,100.0,4655.0,0.0,1881.0,11250000.0
317,2019-09-11,Katarina/Sofia,74684,4995000,3.0,79.0,4883.0,0.0,1994.0,5900000.0
318,2019-09-11,Vasastan - Norrmalm,91346,9750000,4.0,104.0,3848.0,0.0,1882.0,9500000.0
319,2019-09-11,Kungsholmen,77320,7295000,4.0,97.0,3864.0,0.0,2010.0,7500000.0
320,2019-09-11,Kungsholmen,96290,2775000,1.5,31.0,2431.0,0.0,1938.0,2985000.0
321,2019-09-11,,88732,3150000,2.0,35.5,2439.0,0.0,3600.0,3150000.0
322,2019-09-11,Östermalm,95918,8750000,3.0,98.0,2546.0,0.0,1848.0,9400000.0
323,2019-09-11,ödermalm - Mariatorget,90909,5495000,2.0,66.0,2983.0,0.0,8400.0,6000000.0
324,2019-09-10,,98148,2350000,1.0,27.0,790.0,0.0,4800.0,2650000.0
325,2019-09-10,Vasastan,110909,6350000,3.0,66.0,3003.0,0.0,1912.0,7320000.0
326,2019-09-10,Vasastan,103231,6490000,2.0,65.0,3623.0,0.0,1918.0,6710000.0
327,2019-09-10,Östermalm,100000,8500000,3.0,85.0,2806.0,0.0,1907.0,8500000.0
328,2019-09-10,ödermalm/Reimersholme,82759,4800000,2.0,58.0,3315.0,0.0,1944.0,4800000.0
329,2019-09-10,Östermalm/Vasastan,88043,3495000,2.0,46.0,2575.0,0.0,1934.0,4050000.0
330,2019-09-10,Östermalm,126147,5295000,2.0,43.6,1571.0,0.0,1848.0,5500000.0
